STATE_CODE,SHRP_ID,YEAR,TOTAL_ANN_PRECIP
13,4111,1975,1573.800048828125
13,4111,1976,1377.199951171875
13,4111,1977,1185.5
13,4111,1978,1004.0999755859375
13,4111,1979,1273.699951171875
13,4111,1980,1242.699951171875
13,4111,1981,879.5
13,4111,1982,1351.800048828125
13,4111,1983,1359.4000244140625
13,4111,1984,1269.199951171875
13,4111,1985,1028.800048828125
13,4111,1986,950.2000122070312
13,4111,1987,929.0999755859375
13,4111,1988,888.0
13,4111,1989,1444.5
13,4111,1990,1345.800048828125
13,4111,1991,1315.5999755859375
13,4111,1992,1448.0999755859375
13,4111,1993,1081.800048828125
13,4111,1994,1592.5999755859375
13,4111,1995,1400.5999755859375
13,4111,1996,1208.5
13,4111,1997,1515.5999755859375
13,4111,1998,1290.5999755859375
13,4111,1999,1075.300048828125
13,4111,2000,947.5
13,4111,2001,1075.800048828125
13,4111,2002,1269.199951171875
13,4111,2003,1415.9000244140625
13,4111,2004,1241.800048828125
13,4111,2005,1466.5
13,4111,2006,1038.0
13,4111,2007,787.5
13,4111,2008,905.5
13,4111,2009,1603.5999755859375
13,4111,2010,1356.699951171875
13,4111,2011,994.0
13,4111,2012,888.7999877929688
13,4111,2017,1378.800048828125
13,4111,2018,1786.5999755859375
13,4111,2019,1290.0
13,4111,2020,1685.0999755859375
13,4111,2021,1289.800048828125
13,4111,2022,1181.300048828125
15,1003,1980,628.0999755859375
15,1003,1981,225.39999389648438
15,1003,1982,929.2999877929688
15,1003,1983,258.8999938964844
15,1003,1984,201.5
15,1003,1985,390.29998779296875
15,1003,1986,425.8999938964844
15,1003,1987,975.0999755859375
15,1003,1988,781.4000244140625
15,1003,1989,1253.4000244140625
15,1003,1990,968.4000244140625
15,1003,1991,676.2000122070312
15,1003,1992,717.5
15,1003,1993,699.2999877929688
15,1003,1994,667.2999877929688
15,1003,1995,466.5
15,1003,1996,1015.9000244140625
15,1003,1997,936.2999877929688
15,1003,1998,480.70001220703125
15,1003,1999,547.4000244140625
15,1003,2000,484.1000061035156
15,1003,2001,517.0
15,1003,2002,764.5999755859375
15,1003,2003,699.7000122070312
15,1003,2004,1267.300048828125
15,1003,2005,757.5999755859375
15,1003,2006,890.0
15,1003,2007,826.7000122070312
15,1003,2008,502.29998779296875
15,1003,2009,468.79998779296875
15,1003,2010,502.70001220703125
15,1003,2011,596.9000244140625
15,1003,2012,461.3999938964844
15,1006,1980,628.2000122070312
15,1006,1981,225.8000030517578
15,1006,1982,928.7000122070312
15,1006,1983,259.0
15,1006,1984,201.10000610351562
15,1006,1985,390.79998779296875
15,1006,1986,428.20001220703125
15,1006,1987,971.7000122070312
15,1006,1988,781.0999755859375
15,1006,1989,1241.699951171875
15,1006,1990,968.4000244140625
15,1006,1991,674.2999877929688
15,1006,1992,716.7000122070312
15,1006,1993,701.7999877929688
15,1006,1994,670.2999877929688
15,1006,1995,470.79998779296875
15,1006,1996,1010.0
15,1006,1997,936.0
15,1006,1998,482.79998779296875
15,1006,1999,548.2999877929688
15,1006,2000,483.8999938964844
15,1006,2001,518.2999877929688
15,1006,2002,757.7000122070312
15,1006,2003,700.4000244140625
15,1006,2004,1264.5999755859375
15,1006,2005,764.5999755859375
15,1006,2006,894.5999755859375
15,1006,2007,829.5
15,1006,2008,503.3999938964844
15,1006,2009,470.5
15,1006,2010,504.6000061035156
15,1006,2011,601.4000244140625
15,1006,2012,464.6000061035156
15,1008,1975,1559.800048828125
15,1008,1976,1542.300048828125
15,1008,1977,942.2999877929688
15,1008,1978,1570.300048828125
15,1008,1979,1964.5
15,1008,1980,1930.0
15,1008,1981,1155.300048828125
15,1008,1982,1184.9000244140625
15,1008,1983,764.9000244140625
15,1008,1984,890.2000122070312
15,1008,1985,902.5999755859375
15,1008,1986,803.5999755859375
15,1008,1987,941.0
15,1008,1988,798.4000244140625
15,1008,1989,1018.4000244140625
15,1008,1990,1253.0
15,1008,1991,786.5
15,1008,1992,913.7999877929688
15,1008,1993,738.0999755859375
15,1008,1994,617.0999755859375
15,1008,1995,722.2999877929688
15,1008,1996,1196.199951171875
15,1008,1997,1132.5
15,1008,1998,483.0
15,1008,1999,584.5
15,1008,2000,630.2999877929688
15,1008,2001,822.0
15,1008,2002,784.5999755859375
15,1008,2003,501.5
15,1008,2004,1777.0
15,1008,2005,1022.5
15,1008,2006,635.2999877929688
15,1008,2007,989.2999877929688
15,1008,2008,680.2000122070312
15,1008,2009,644.7999877929688
15,1008,2010,634.9000244140625
15,1008,2011,860.9000244140625
15,1008,2012,517.5999755859375
15,7080,1975,1559.800048828125
15,7080,1976,1542.300048828125
15,7080,1977,482.6000061035156
15,7080,1978,753.5999755859375
15,7080,1979,1009.9000244140625
15,7080,1980,1017.4000244140625
15,7080,1981,552.7999877929688
15,7080,1982,674.0
15,7080,1983,404.6000061035156
15,7080,1984,438.6000061035156
15,7080,1985,480.20001220703125
15,7080,1986,453.79998779296875
15,7080,1987,509.0
15,7080,1988,393.5
15,7080,1989,692.7999877929688
15,7080,1990,868.0999755859375
15,7080,1991,436.3999938964844
15,7080,1992,548.4000244140625
15,7080,1993,438.29998779296875
15,7080,1994,403.6000061035156
15,7080,1995,398.1000061035156
15,7080,1996,739.9000244140625
15,7080,1997,758.4000244140625
15,7080,1998,308.1000061035156
15,7080,1999,322.20001220703125
15,7080,2000,413.70001220703125
15,7080,2001,431.29998779296875
15,7080,2002,535.9000244140625
15,7080,2003,355.0
15,7080,2004,983.0
15,7080,2005,692.2999877929688
15,7080,2006,435.1000061035156
15,7080,2007,675.0
15,7080,2008,386.70001220703125
15,7080,2009,429.5
15,7080,2010,378.29998779296875
15,7080,2011,409.29998779296875
15,7080,2012,258.6000061035156
16,1021,1969,230.1999969482422
16,1021,1970,313.1000061035156
16,1021,1971,381.20001220703125
16,1021,1972,249.60000610351562
16,1021,1973,320.29998779296875
16,1021,1974,258.79998779296875
16,1021,1975,289.6000061035156
16,1021,1976,228.8000030517578
16,1021,1977,255.89999389648438
16,1021,1978,335.20001220703125
16,1021,1979,265.70001220703125
16,1021,1980,418.20001220703125
16,1021,1981,342.0
16,1021,1982,372.8999938964844
16,1021,1983,448.3999938964844
16,1021,1984,383.1000061035156
16,1021,1985,316.20001220703125
16,1021,1986,358.29998779296875
16,1021,1987,276.3999938964844
16,1021,1988,201.10000610351562
16,1021,1989,260.79998779296875
16,1021,1990,232.0
16,1021,1991,319.70001220703125
16,1021,1992,239.39999389648438
16,1021,1993,430.70001220703125
16,1021,1994,308.6000061035156
16,1021,1995,476.6000061035156
16,1021,1996,360.8999938964844
16,1021,1997,429.8999938964844
16,1021,1998,499.79998779296875
16,1021,1999,352.20001220703125
16,1021,2000,271.0
16,1021,2001,227.5
16,1021,2002,239.10000610351562
16,1021,2003,229.0
16,1021,2004,326.8999938964844
16,1021,2005,409.20001220703125
16,1021,2006,392.70001220703125
16,1021,2007,269.0
16,1021,2008,276.0
16,1021,2009,302.8999938964844
16,1021,2010,341.29998779296875
16,1021,2011,297.5
16,1021,2012,231.60000610351562
17,1003,1979,951.7000122070312
17,1003,1980,663.9000244140625
17,1003,1981,1041.5999755859375
17,1003,1982,1188.0
17,1003,1983,1123.5999755859375
17,1003,1984,1134.0
17,1003,1985,1171.5999755859375
17,1003,1986,1014.0
17,1003,1987,1131.300048828125
17,1003,1988,909.7999877929688
17,1003,1989,874.4000244140625
17,1003,1990,1235.800048828125
17,1003,1991,993.7999877929688
17,1003,1992,808.4000244140625
17,1003,1993,1421.800048828125
17,1003,1994,979.5
17,1003,1995,1149.9000244140625
17,1003,1996,1058.5
17,1003,1997,919.7000122070312
17,1003,1998,1170.5
17,1003,1999,940.5999755859375
17,1003,2000,1200.4000244140625
17,1003,2001,946.7000122070312
17,1003,2002,1058.4000244140625
17,1003,2003,1148.4000244140625
17,1003,2004,1329.300048828125
17,1003,2005,1205.300048828125
17,1003,2006,953.5
17,1003,2007,888.2999877929688
17,1003,2008,1533.800048828125
17,1003,2009,1387.800048828125
17,1003,2010,1002.2999877929688
17,1003,2011,1343.800048828125
17,1003,2012,1083.699951171875
17,1003,1959,978.2000122070312
17,1003,1960,791.0999755859375
17,1003,1961,1166.5
17,1003,1962,1043.9000244140625
17,1003,1963,717.5999755859375
17,1003,1964,851.2000122070312
17,1003,1965,1030.300048828125
17,1003,1966,825.0999755859375
17,1003,1967,1012.4000244140625
17,1003,1968,1131.0999755859375
17,1003,1969,1223.9000244140625
17,1003,1970,867.5999755859375
17,1003,1971,750.7000122070312
17,1003,1972,1115.9000244140625
17,1003,1973,1209.4000244140625
17,1003,1974,968.0999755859375
17,1003,1975,978.0999755859375
17,1003,1976,610.7999877929688
17,1003,1977,1015.9000244140625
17,1003,1978,909.2999877929688
18,2009,2011,1442.5999755859375
18,2009,2012,975.0
18,2009,1948,1095.199951171875
18,2009,1949,969.9000244140625
18,2009,1950,1302.800048828125
18,2009,1951,951.2999877929688
18,2009,1952,1067.4000244140625
18,2009,1953,935.4000244140625
18,2009,1954,779.9000244140625
18,2009,1955,998.2999877929688
18,2009,1956,972.0999755859375
18,2009,1957,1337.300048828125
18,2009,1958,1061.0
18,2009,1959,1037.5
18,2009,1960,846.5
18,2009,1961,1083.0
18,2009,1962,989.2000122070312
18,2009,1963,809.7999877929688
18,2009,1964,1040.5
18,2009,1965,981.0999755859375
18,2009,1966,894.2000122070312
18,2009,1967,913.2000122070312
18,2009,1968,1038.0
18,2009,1969,1117.0
18,2009,1970,889.2000122070312
18,2009,1971,1042.9000244140625
18,2009,1972,1081.5
18,2009,1973,1178.800048828125
18,2009,1974,1135.199951171875
18,2009,1975,1147.4000244140625
18,2009,1976,889.7000122070312
18,2009,1977,1022.4000244140625
18,2009,1978,1149.300048828125
18,2009,1979,1208.4000244140625
18,2009,1980,953.2999877929688
18,2009,1981,1022.0
18,2009,1982,1090.199951171875
18,2009,1983,977.0999755859375
18,2009,1984,1030.0
18,2009,1985,1227.0999755859375
18,2009,1986,1126.5
18,2009,1987,820.9000244140625
18,2009,1988,831.2000122070312
18,2009,1989,1212.699951171875
18,2009,1990,1335.5999755859375
18,2009,1991,895.5
18,2009,1992,1192.9000244140625
18,2009,1993,1301.0
18,2009,1994,821.2000122070312
18,2009,1995,925.7999877929688
18,2009,1996,1210.9000244140625
18,2009,1997,886.0999755859375
18,2009,1998,1202.800048828125
18,2009,1999,807.0999755859375
18,2009,2000,946.0
18,2009,2001,1046.0
18,2009,2002,1064.0
18,2009,2003,1362.5
18,2009,2004,990.7999877929688
18,2009,2005,1122.0999755859375
18,2009,2006,1277.300048828125
18,2009,2007,1026.4000244140625
18,2009,2008,1274.9000244140625
18,2009,2009,1090.199951171875
18,2009,2010,994.4000244140625
23,1012,1951,1439.0999755859375
23,1012,1952,1194.4000244140625
23,1012,1953,1319.0999755859375
23,1012,1954,1429.5
23,1012,1955,882.7999877929688
23,1012,1956,1113.199951171875
23,1012,1957,789.5999755859375
23,1012,1958,1236.9000244140625
23,1012,1959,1120.199951171875
23,1012,1960,1202.0999755859375
23,1012,1961,980.9000244140625
23,1012,1962,1096.699951171875
23,1012,1963,1072.300048828125
23,1012,1964,916.7000122070312
23,1012,1965,726.7999877929688
23,1012,1966,1055.4000244140625
23,1012,1967,1065.5999755859375
23,1012,1968,1021.9000244140625
23,1012,1969,1365.5999755859375
23,1012,1970,1056.699951171875
23,1012,1971,1017.5999755859375
23,1012,1972,1310.800048828125
23,1012,1973,1331.199951171875
23,1012,1974,1137.5
23,1012,1975,1308.199951171875
23,1012,1976,1183.9000244140625
23,1012,1977,1546.0999755859375
23,1012,1978,922.2000122070312
23,1012,1979,1453.800048828125
23,1012,1980,935.7000122070312
23,1012,1981,1138.0
23,1012,1982,1011.2999877929688
23,1012,1983,1709.5999755859375
23,1012,1984,1236.800048828125
23,1012,1985,937.2000122070312
23,1012,1986,1043.199951171875
23,1012,1987,1057.5999755859375
23,1012,1988,1218.4000244140625
23,1012,1989,1125.199951171875
23,1012,1990,1345.0999755859375
23,1012,1991,1318.4000244140625
23,1012,1992,960.0999755859375
23,1012,1993,1125.199951171875
23,1012,1994,1171.5999755859375
23,1012,1995,1119.0
23,1012,1996,1455.9000244140625
23,1012,1997,1062.9000244140625
23,1012,1998,1415.5999755859375
23,1012,1999,1231.0999755859375
23,1012,2000,1189.5
23,1012,2001,890.4000244140625
23,1012,2002,1215.800048828125
23,1012,2003,1147.199951171875
23,1012,2004,1084.5999755859375
23,1012,2005,1852.0999755859375
23,1012,2006,1612.0
23,1012,2007,1224.199951171875
23,1012,2008,1636.0999755859375
23,1012,2009,1528.0
23,1012,2010,1454.5999755859375
23,1012,2011,1356.800048828125
23,1012,2012,1350.9000244140625
26,1010,1959,869.0999755859375
26,1010,1960,556.5
26,1010,1961,802.5
26,1010,1962,646.0999755859375
26,1010,1963,507.3999938964844
26,1010,1964,626.7000122070312
26,1010,1965,718.4000244140625
26,1010,1966,599.2000122070312
26,1010,1967,781.2999877929688
26,1010,1968,796.2000122070312
26,1010,1969,670.7999877929688
26,1010,1970,734.4000244140625
26,1010,1971,621.9000244140625
26,1010,1972,880.2000122070312
26,1010,1973,817.4000244140625
26,1010,1974,776.0
26,1010,1975,977.5
26,1010,1976,799.0
26,1010,1977,730.7000122070312
26,1010,1978,617.5
26,1010,1979,666.0999755859375
26,1010,1980,849.5999755859375
26,1010,1981,892.5
26,1010,1982,732.4000244140625
26,1010,1983,854.9000244140625
26,1010,1984,868.7000122070312
26,1010,1985,983.4000244140625
26,1010,1986,986.0
26,1010,1987,755.0999755859375
26,1010,1988,717.0999755859375
26,1010,1989,768.5999755859375
26,1010,1990,926.5
26,1010,1991,844.5999755859375
26,1010,1992,891.2999877929688
26,1010,1993,797.2999877929688
26,1010,1994,928.5
26,1010,1995,721.0
26,1010,1996,845.0
26,1010,1997,759.9000244140625
26,1010,1998,611.0
26,1010,1999,743.0999755859375
26,1010,2000,886.7999877929688
26,1010,2001,827.0
26,1010,2002,648.7999877929688
26,1010,2003,740.5
26,1010,2004,847.5
26,1010,2005,762.7000122070312
26,1010,2006,1005.7999877929688
26,1010,2007,824.7999877929688
26,1010,2008,964.2000122070312
26,1010,2009,904.5
26,1010,2010,701.5
26,1010,2011,1063.5999755859375
26,1010,2012,758.0
26,1001,1970,819.0
26,1001,1971,674.2999877929688
26,1001,1972,749.5999755859375
26,1001,1973,726.7999877929688
26,1001,1974,793.5999755859375
26,1001,1975,912.9000244140625
26,1001,1976,709.2000122070312
26,1001,1977,680.7000122070312
26,1001,1978,687.4000244140625
26,1001,1979,703.7999877929688
26,1001,1980,736.4000244140625
26,1001,1981,728.4000244140625
26,1001,1982,804.2999877929688
26,1001,1983,855.7000122070312
26,1001,1984,799.0
26,1001,1985,993.5
26,1001,1986,954.7999877929688
26,1001,1987,715.0
26,1001,1988,842.0
26,1001,1989,603.5999755859375
26,1001,1990,937.0999755859375
26,1001,1991,1019.4000244140625
26,1001,1992,820.2999877929688
26,1001,1993,734.2000122070312
26,1001,1994,805.7000122070312
26,1001,1995,776.4000244140625
26,1001,1996,866.0
26,1001,1997,722.4000244140625
26,1001,1998,715.5
26,1001,1999,787.2999877929688
26,1001,2000,764.5
26,1001,2001,886.7999877929688
26,1001,2002,641.9000244140625
26,1001,2003,769.0
26,1001,2004,887.5
26,1001,2005,755.7999877929688
26,1001,2006,1019.2999877929688
26,1001,2007,707.5999755859375
26,1001,2008,987.7999877929688
26,1001,2009,850.4000244140625
26,1001,2010,712.5
26,1001,2011,793.2999877929688
26,1001,2012,914.9000244140625
26,1010,1958,624.0
27,1029,1970,822.4000244140625
27,1029,1971,763.2999877929688
27,1029,1972,834.4000244140625
27,1029,1973,714.7000122070312
27,1029,1974,557.2999877929688
27,1029,1975,1019.7000122070312
27,1029,1976,336.5
27,1029,1977,937.2999877929688
27,1029,1978,824.0999755859375
27,1029,1979,691.2000122070312
27,1029,1980,499.5
27,1029,1981,775.5999755859375
27,1029,1982,692.0
27,1029,1983,858.0
27,1029,1984,850.4000244140625
27,1029,1985,809.2000122070312
27,1029,1986,826.2000122070312
27,1029,1987,512.5
27,1029,1988,569.4000244140625
27,1029,1989,691.9000244140625
27,1029,1990,941.4000244140625
27,1029,1991,1082.4000244140625
27,1029,1992,641.2000122070312
27,1029,1993,823.0
27,1029,1994,832.0
27,1029,1995,941.7999877929688
27,1029,1996,777.4000244140625
27,1029,1997,689.0
27,1029,1998,691.0999755859375
27,1029,1999,784.7999877929688
27,1029,2000,650.9000244140625
27,1029,2001,1054.5999755859375
27,1029,2002,1058.4000244140625
27,1029,2003,755.2999877929688
27,1029,2004,860.2999877929688
27,1029,2005,953.5999755859375
27,1029,2006,677.5999755859375
27,1029,2007,760.7000122070312
27,1029,2008,603.5999755859375
27,1029,2009,525.9000244140625
27,1029,2010,828.2000122070312
27,1029,2011,716.0
27,1029,2012,649.4000244140625
27,1029,2017,869.4000244140625
27,1029,2018,689.5
27,1029,2019,994.0999755859375
27,1029,2020,600.7999877929688
27,1029,2021,556.4000244140625
27,1029,2022,774.0999755859375
28,1016,1971,1586.5
28,1016,1972,1425.0999755859375
28,1016,1973,1632.9000244140625
28,1016,1974,1665.300048828125
28,1016,1975,1745.5999755859375
28,1016,1976,1314.0
28,1016,1977,1402.199951171875
28,1016,1978,1153.699951171875
28,1016,1979,1876.699951171875
28,1016,1980,1645.300048828125
28,1016,1981,1142.5999755859375
28,1016,1982,1998.4000244140625
28,1016,1983,2199.39990234375
28,1016,1984,1260.699951171875
28,1016,1985,1243.300048828125
28,1016,1986,1227.0
28,1016,1987,1142.0
28,1016,1988,1213.699951171875
28,1016,1989,1813.199951171875
28,1016,1990,1496.0999755859375
28,1016,1991,2099.5
28,1016,1992,1443.9000244140625
28,1016,1993,1300.699951171875
28,1016,1994,1584.800048828125
28,1016,1995,1487.4000244140625
28,1016,1996,1260.5999755859375
28,1016,1997,1712.699951171875
28,1016,1998,1411.300048828125
28,1016,1999,1200.9000244140625
28,1016,2000,1460.300048828125
28,1016,2001,2052.800048828125
28,1016,2002,1666.5
28,1016,2003,1518.699951171875
28,1016,2004,1713.5999755859375
28,1016,2005,1622.4000244140625
28,1016,2006,1474.9000244140625
28,1016,2007,993.4000244140625
28,1016,2008,1744.699951171875
28,1016,2009,2086.60009765625
28,1016,2010,1358.0999755859375
28,1016,2011,1473.5999755859375
28,1016,2012,1582.300048828125
28,3082,1971,1520.9000244140625
28,3082,1972,1323.699951171875
28,3082,1973,1634.300048828125
28,3082,1974,1663.9000244140625
28,3082,1975,1697.0999755859375
28,3082,1976,1327.9000244140625
28,3082,1977,1426.800048828125
28,3082,1978,1172.0
28,3082,1979,1731.0999755859375
28,3082,1980,1541.800048828125
28,3082,1981,972.5
28,3082,1982,1726.800048828125
28,3082,1983,2023.800048828125
28,3082,1984,1296.9000244140625
28,3082,1985,1079.9000244140625
28,3082,1986,1155.0999755859375
28,3082,1987,1113.0
28,3082,1988,1147.5999755859375
28,3082,1989,1944.4000244140625
28,3082,1990,1505.5
28,3082,1991,1778.199951171875
28,3082,1992,1240.800048828125
28,3082,1993,1119.9000244140625
28,3082,1994,1431.4000244140625
28,3082,1995,1497.699951171875
28,3082,1996,1271.9000244140625
28,3082,1997,1766.699951171875
28,3082,1998,1488.9000244140625
28,3082,1999,1255.5999755859375
28,3082,2000,1287.4000244140625
28,3082,2001,1869.699951171875
28,3082,2002,1669.300048828125
28,3082,2003,1546.199951171875
28,3082,2004,1720.0999755859375
28,3082,2005,1238.0
28,3082,2006,1494.699951171875
28,3082,2007,1221.699951171875
28,3082,2008,1497.800048828125
28,3082,2009,2018.5
28,3082,2010,1186.5999755859375
28,3082,2011,1620.5
28,3082,2012,1380.699951171875
28,3083,1962,1062.9000244140625
28,3083,1963,1007.0
28,3083,1964,1468.5999755859375
28,3083,1965,1163.300048828125
28,3083,1966,1038.4000244140625
28,3083,1967,1301.4000244140625
28,3083,1968,1525.0999755859375
28,3083,1969,1393.5
28,3083,1970,1367.5
28,3083,1971,1113.4000244140625
28,3083,1972,1574.4000244140625
28,3083,1973,1511.9000244140625
28,3083,1974,1505.0
28,3083,1975,1488.5
28,3083,1976,1072.199951171875
28,3083,1977,1112.300048828125
28,3083,1978,1255.0
28,3083,1979,1828.0
28,3083,1980,1245.0999755859375
28,3083,1981,1048.9000244140625
28,3083,1982,1731.9000244140625
28,3083,1983,1608.0999755859375
28,3083,1984,1420.5
28,3083,1985,1229.5
28,3083,1986,1216.5
28,3083,1987,1193.5999755859375
28,3083,1988,1252.199951171875
28,3083,1989,1728.5999755859375
28,3083,1990,1612.0999755859375
28,3083,1991,2005.0999755859375
28,3083,1992,1335.9000244140625
28,3083,1993,1258.199951171875
28,3083,1994,1522.5
28,3083,1995,1335.5999755859375
28,3083,1996,1468.0999755859375
28,3083,1997,1618.199951171875
28,3083,1998,1310.5999755859375
28,3083,1999,1334.0999755859375
28,3083,2000,1040.699951171875
28,3083,2001,1812.300048828125
28,3083,2002,1897.300048828125
28,3083,2003,1493.800048828125
28,3083,2004,1659.199951171875
28,3083,2005,1075.9000244140625
28,3083,2006,1379.699951171875
28,3083,2007,1073.800048828125
28,3083,2008,1581.5
28,3083,2009,1748.0999755859375
28,3083,2010,1233.300048828125
28,3083,2011,1452.0999755859375
28,3083,2012,1166.199951171875
28,3083,2013,1533.5
28,3083,2014,1383.300048828125
28,3083,2015,1564.800048828125
28,3083,2016,1336.0999755859375
28,3083,2017,1278.5999755859375
28,3083,2018,1908.300048828125
28,3083,2019,1834.300048828125
28,3083,2020,1610.0
28,3083,2021,1643.300048828125
28,3083,2022,1444.0
29,1005,1960,777.9000244140625
29,1005,1961,1108.699951171875
29,1005,1962,608.5
29,1005,1963,711.9000244140625
29,1005,1964,768.0
29,1005,1965,1133.199951171875
29,1005,1966,776.0999755859375
29,1005,1967,909.2999877929688
29,1005,1968,1003.9000244140625
29,1005,1969,1300.4000244140625
29,1005,1970,1082.0999755859375
29,1005,1971,704.2999877929688
29,1005,1972,923.5
29,1005,1973,1101.9000244140625
29,1005,1974,1128.5999755859375
29,1005,1975,1142.199951171875
29,1005,1976,631.2999877929688
29,1005,1977,922.4000244140625
29,1005,1978,1079.699951171875
29,1005,1979,938.0999755859375
29,1005,1980,738.0
29,1005,1981,1225.199951171875
29,1005,1982,1213.0
29,1005,1983,1010.2999877929688
29,1005,1984,1123.300048828125
29,1005,1985,1449.699951171875
29,1005,1986,1201.699951171875
29,1005,1987,936.2999877929688
29,1005,1988,923.4000244140625
29,1005,1989,759.9000244140625
29,1005,1990,1348.699951171875
29,1005,1991,976.0
29,1005,1992,1013.0999755859375
29,1005,1993,1531.4000244140625
29,1005,1994,1365.300048828125
29,1005,1995,1230.5999755859375
29,1005,1996,1199.5
29,1005,1997,869.7000122070312
29,1005,1998,1315.699951171875
29,1005,1999,811.0
29,1005,2000,714.9000244140625
29,1005,2001,1076.199951171875
29,1005,2002,957.2999877929688
29,1005,2003,1150.199951171875
29,1005,2004,1202.800048828125
29,1005,2005,918.2000122070312
29,1005,2006,717.7000122070312
29,1005,2007,937.2000122070312
29,1005,2008,1464.5
29,1005,2009,1220.5999755859375
29,1005,2010,1215.0999755859375
29,1005,2011,1125.699951171875
29,1005,2012,835.0999755859375
29,1005,2017,1128.4000244140625
29,1005,2018,1007.5
29,1005,2019,1201.0999755859375
29,1005,2020,1097.9000244140625
29,1005,2021,1035.4000244140625
29,1005,2022,1009.2000122070312
30,1001,1948,417.20001220703125
30,1001,1949,297.29998779296875
30,1001,1950,421.5
30,1001,1951,549.2000122070312
30,1001,1952,229.8000030517578
30,1001,1953,527.5999755859375
30,1001,1954,398.70001220703125
30,1001,1955,500.1000061035156
30,1001,1956,273.3999938964844
30,1001,1957,411.8999938964844
30,1001,1958,411.0
30,1001,1959,346.8999938964844
30,1001,1960,250.0
30,1001,1961,267.0
30,1001,1962,405.6000061035156
30,1001,1963,304.29998779296875
30,1001,1964,455.5
30,1001,1965,467.3999938964844
30,1001,1966,358.6000061035156
30,1001,1967,475.0
30,1001,1968,416.1000061035156
30,1001,1969,315.6000061035156
30,1001,1970,390.1000061035156
30,1001,1971,292.5
30,1001,1972,333.3999938964844
30,1001,1973,310.0
30,1001,1974,387.79998779296875
30,1001,1975,642.2000122070312
30,1001,1976,384.79998779296875
30,1001,1977,380.29998779296875
30,1001,1978,487.8999938964844
30,1001,1979,252.0
30,1001,1980,459.8999938964844
30,1001,1981,562.7999877929688
30,1001,1982,568.2999877929688
30,1001,1983,474.8999938964844
30,1001,1984,394.3999938964844
30,1001,1985,508.20001220703125
30,1001,1986,478.29998779296875
30,1001,1987,378.5
30,1001,1988,405.3999938964844
30,1001,1989,634.2000122070312
30,1001,1990,360.3999938964844
30,1001,1991,458.70001220703125
30,1001,1992,455.1000061035156
30,1001,1993,772.0
30,1001,1994,332.8999938964844
30,1001,1995,633.7999877929688
30,1001,1996,428.5
30,1001,1997,504.79998779296875
30,1001,1998,457.29998779296875
30,1001,1999,385.1000061035156
30,1001,2000,402.1000061035156
30,1001,2001,364.3999938964844
30,1001,2002,483.5
30,1001,2003,460.6000061035156
30,1001,2004,421.5
30,1001,2005,543.4000244140625
30,1001,2006,539.7999877929688
30,1001,2007,498.0
30,1001,2008,564.4000244140625
30,1001,2009,526.0
30,1001,2010,719.5
30,1001,2011,722.7000122070312
30,1001,2012,514.9000244140625
34,1638,1961,1043.5999755859375
34,1638,1962,1082.9000244140625
34,1638,1963,888.0999755859375
34,1638,1964,760.4000244140625
34,1638,1965,745.7000122070312
34,1638,1966,1017.0
34,1638,1967,1163.5999755859375
34,1638,1968,940.9000244140625
34,1638,1969,1149.199951171875
34,1638,1970,1045.300048828125
34,1638,1971,1308.0
34,1638,1972,1352.300048828125
34,1638,1973,1206.4000244140625
34,1638,1974,1032.800048828125
34,1638,1975,1484.4000244140625
34,1638,1976,920.0
34,1638,1977,1181.199951171875
34,1638,1978,1140.800048828125
34,1638,1979,1389.5999755859375
34,1638,1980,906.5
34,1638,1981,1021.2999877929688
34,1638,1982,1007.0
34,1638,1983,1385.699951171875
34,1638,1984,1166.699951171875
34,1638,1985,1010.0
34,1638,1986,1072.0999755859375
34,1638,1987,1069.300048828125
34,1638,1988,990.5999755859375
34,1638,1989,1372.800048828125
34,1638,1990,1137.0
34,1638,1991,1059.800048828125
34,1638,1992,921.7000122070312
34,1638,1993,1193.5999755859375
34,1638,1994,1193.0
34,1638,1995,951.2000122070312
34,1638,1996,1485.5
34,1638,1997,982.9000244140625
34,1638,1998,880.9000244140625
34,1638,1999,1329.800048828125
34,1638,2000,1200.199951171875
34,1638,2001,841.9000244140625
34,1638,2002,1150.199951171875
34,1638,2003,1448.699951171875
34,1638,2004,1461.199951171875
34,1638,2005,1209.0
34,1638,2006,1427.9000244140625
34,1638,2007,1113.5999755859375
34,1638,2008,1100.199951171875
34,1638,2009,1347.0
34,1638,2010,1156.0999755859375
34,1638,2011,1598.5
34,1638,2012,1012.7000122070312
35,1022,1977,199.3000030517578
35,1022,1978,295.1000061035156
35,1022,1979,242.60000610351562
35,1022,1980,215.8000030517578
35,1022,1981,280.29998779296875
35,1022,1982,349.5
35,1022,1983,317.3999938964844
35,1022,1984,252.39999389648438
35,1022,1985,318.0
35,1022,1986,403.20001220703125
35,1022,1987,234.39999389648438
35,1022,1988,294.20001220703125
35,1022,1989,135.1999969482422
35,1022,1990,312.29998779296875
35,1022,1991,312.3999938964844
35,1022,1992,312.8999938964844
35,1022,1993,216.5
35,1022,1994,317.3999938964844
35,1022,1995,209.1999969482422
35,1022,1996,192.5
35,1022,1997,369.20001220703125
35,1022,1998,289.8999938964844
35,1022,1999,233.60000610351562
35,1022,2000,316.6000061035156
35,1022,2001,315.79998779296875
35,1022,2002,215.10000610351562
